method,bits_per_weight,conversion_ms,materialization_ms,total_model_bytes,incremental_plane_bytes,arc_easy_accuracy,arc_elapsed_s,cross_entropy,perplexity,next_token_agreement,evaluated_tokens,wikitext_elapsed_s,wikitext_tokens_per_s,generated_tokens,generation_elapsed_s,generation_tokens_per_s,group_size,embedding_bits,effective_bits_per_weight,weight_payload_bytes,exponent_bytes,other_model_bytes
bfloat16_source_reference,16,0.0,0.0,988065664,0,0.41,6.63806066615507,3.3172994750335736,27.585753861709552,1.0,8191,1.516582916956395,5400.957579318104,64,1.4379533340688795,44.50770305521913,,,,,,
per_channel_dyadic,4,13919.659083010629,1470.388791989535,247579904,61745152,0.3,24.236599292140454,4.632401416188499,102.76053886938777,0.4440239369869232,8191,6.504814625019208,1259.2211265322283,64,3.3258285829797387,19.243324904815125,0.0,4.0,4.00912522466526,246980608.0,456064.0,143232.0
per_channel_dyadic,5,13919.659083010629,3259.993332903832,309325056,61745152,0.36,22.715249917004257,3.5517030887559518,34.87265817405728,0.7127335071563721,8191,5.86604916700162,1396.340154473468,64,2.9864375409670174,21.43021547314082,0.0,5.0,5.0089803921670235,308725760.0,456064.0,143232.0
per_channel_dyadic,6,13919.659083010629,2981.5115828532726,371070208,61745152,0.43,5.822468291036785,3.3895739225979735,29.653314970921894,0.8373824954032898,8191,1.3982557498384267,5858.012742623442,64,1.0745820831507444,59.55803749523521,0.0,6.0,6.008835559668787,370470912.0,456064.0,143232.0
per_channel_dyadic,8,13919.659083010629,1269.9333750642836,494560512,61745152,0.43,5.880184415960684,3.3378097912342817,28.157388561129796,0.9153949618339539,8191,1.4229243751615286,5756.454905813366,64,1.1059925409499556,57.86657471037673,0.0,8.0,8.008545894672315,493961216.0,456064.0,143232.0
