op,shape,bits,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
linear,gemv_qwen_mlp,6,0.21823196827123562,0.3788597338522474,0.5760231261640081,1.52587890625e-05
linear,gemm_qwen_seq,6,0.1987208379432559,2.357294433750212,0.0843003890808462,0.000152587890625
linear,output_projection_gemv,6,6.671830530588825,2.534715303530296,2.63218142143871,2.288818359375e-05
linear,output_projection,6,10.744302797441682,16.307791663954657,0.6588447423687639,0.0001983642578125
embedding,qwen_vocab_width,6,0.015454165016611418,0.018801400437951088,0.8219688244827128,0.0
conv2d,resnet_conv3x3,6,4.07066666521132,6.021344428882003,0.6760394980373395,0.00012969970703125
conv2d,resnet_downsample,6,0.27467780746519566,2.6511083357036114,0.10360866953869519,1.9073486328125e-05
