op,shape,bits,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
linear,gemv_qwen_mlp,6,0.1958667766302824,0.15352503396570683,1.275796992652244,0.00012969970703125
linear,gemm_qwen_seq,6,0.09735003113746643,0.35445839166641235,0.2746444531325539,5.340576171875e-05
linear,output_projection_gemv,6,6.771649979054928,3.4690499771386385,1.9520185709865034,0.0001678466796875
linear,output_projection,6,11.57733341678977,5.562608176842332,2.0812778913652976,8.7738037109375e-05
