shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,16,1,4.245341708883643,9.190462506376207,0.46192906025548636,0.000148773193359375
resnet_downsample,6,16,1,0.364791601896286,2.6112375082448125,0.1397006594553273,0.0
