shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,10,1,4.034529207274318,601.1805749963969,0.006711010593278896,0.000133514404296875
resnet_layer2_stride2_3x3,6,10,1,0.45387079007923603,37.20938749611378,0.012197749563242318,9.918212890625e-05
resnet_layer3_stride2_3x3,6,10,1,0.2861666027456522,37.333629094064236,0.007665116134963438,0.000244140625
resnet_layer4_stride2_3x3,6,10,1,0.2385667059570551,36.8400959065184,0.0064757352033615,0.0004119873046875
resnet_downsample,6,10,1,0.2525083953514695,65.43282081838697,0.0038590479852965978,2.86102294921875e-05
