subkernel,materialized_gate_ms,arm64_neon_ms,speedup_vs_arm64_gate,best_threads,passes_fixed_gate,correct,op_tree
resnet_downsample,0.265602,1.068708,0.248526,2,false,true,"gather_stride1x1_activation_tile -> microkernel_4x8 -> scale_bias -> nchw_strided_writeback"
