shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,10,1,4.000675003044307,580.3736041998491,0.006893275252515951,0.000133514404296875
resnet_layer2_stride2_3x3,6,10,1,0.4459790885448456,35.89239160064608,0.012425449201240125,9.918212890625e-05
resnet_layer3_stride2_3x3,6,10,1,0.2796791959553957,36.672954191453755,0.0076263066917192065,0.000244140625
resnet_layer4_stride2_3x3,6,10,1,0.23931670002639294,36.12416670657694,0.0066248365525016185,0.0004119873046875
resnet_downsample,6,10,1,0.2408584114164114,65.23392091039568,0.00369222649895981,2.86102294921875e-05
