shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,12,4,4.151361132971942,7.049123601367076,0.5889187603643162,0.00011444091796875
resnet_layer2_stride2_3x3,6,12,4,0.29452779951194924,0.7858138609056672,0.37480606307007575,7.62939453125e-05
resnet_layer3_stride2_3x3,6,12,4,0.21799583143244186,0.9429180684189001,0.23119276078565415,0.0001678466796875
resnet_layer4_stride2_3x3,6,12,4,0.19933332999547324,1.3088847044855356,0.15229250468919056,0.0003814697265625
resnet_downsample,6,12,4,0.21976943438251814,0.8019277670731148,0.2740514088751848,2.86102294921875e-05
