op,shape,bits,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
linear,gemv_qwen_mlp,6,0.2051129870648895,0.17511299146073206,1.1713179322328278,0.00012969970703125
linear,gemm_qwen_seq,6,0.10481543306793485,0.2930060228598969,0.35772450014808455,5.340576171875e-05
linear,output_projection_gemv,6,6.74865471332201,4.570041550323367,1.476716270302726,0.0001678466796875
linear,output_projection,6,20.946416704516327,5.776083429477045,3.6264048053081486,8.7738037109375e-05
