shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,12,4,2.8135895496234298,5.512841639574617,0.5103701019499143,0.000148773193359375
resnet_layer2_stride2_3x3,6,12,4,0.2688228967599571,0.49330624751746655,0.5449411964936423,9.918212890625e-05
resnet_layer3_stride2_3x3,6,12,4,0.20667085191234946,0.6970291491597891,0.2965024521018584,0.0002288818359375
resnet_layer4_stride2_3x3,6,12,4,0.1945187454111874,0.7416958454996347,0.26226214774083323,0.00042724609375
resnet_downsample,6,12,4,0.19273124635219574,0.565031252335757,0.34109838270975773,2.6702880859375e-05
