op,shape,bits,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
linear,gemv_qwen_mlp,6,0.19574500154703856,0.10592167731374502,1.8480164448985508,2.6702880859375e-05
linear,gemm_qwen_seq,6,0.0912724994122982,0.8744816621765494,0.10437325716484969,0.00014495849609375
linear,output_projection_gemv,6,6.77130832336843,2.3976191598922014,2.824180101927811,3.814697265625e-05
linear,output_projection,6,11.050008339807391,21.69192083645612,0.5094066322257825,0.00018310546875
embedding,qwen_vocab_width,6,0.01629249658435583,0.019526677206158638,0.8343711739761459,0.0
conv2d,resnet_conv3x3,6,4.086908339522779,6.442613340914249,0.6343556757579402,0.00012969970703125
conv2d,resnet_downsample,6,0.2991108363494277,0.6785799982026219,0.44078935002754693,3.814697265625e-05
