shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,8,1,4.16266875108704,8.231627073837444,0.5056920963192365,0.000148773193359375
resnet_downsample,6,8,1,0.260585400974378,0.697408348787576,0.3736482384063771,2.6702880859375e-05
