shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,1,1,3.970104199834168,33.458087500184774,0.11865902974317473,0.000148773193359375
resnet_downsample,6,1,1,0.24268340785056353,7.295629195868969,0.03326421907352131,0.0
