op,shape,bits,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
linear,gemv_qwen_mlp,6,0.18029999919235706,0.49151680432260036,0.3668236723683197,0.00012969970703125
linear,gemm_qwen_seq,6,0.10119997896254063,1.6019333619624376,0.06317365089304731,5.340576171875e-05
linear,output_projection_gemv,6,8.731983415782452,15.939408214762807,0.5478235639698994,0.0001678466796875
linear,output_projection,6,14.406725019216537,36.74921658821404,0.3920280854051448,8.7738037109375e-05
