op,shape,bits,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
linear,gemv_qwen_mlp,6,0.3230499957377712,0.4322013972947995,0.747452455637071,2.6702880859375e-05
linear,gemm_qwen_seq,6,0.10773749866833289,1.178593033303817,0.09141195953477216,0.00014495849609375
linear,output_projection_gemv,6,6.639229164769252,3.0760889019196234,2.158334617905894,3.814697265625e-05
linear,output_projection,6,10.821643068144718,21.07963610130052,0.5133695390252525,0.00018310546875
embedding,qwen_vocab_width,6,0.015476361537973085,0.018434738740324974,0.8395216094991028,0.0
conv2d,resnet_conv3x3,6,4.0360458350429935,5.897586101976533,0.6843555592499687,8.392333984375e-05
conv2d,resnet_downsample,6,0.29018749482929707,0.6563499957943956,0.44212310000562494,3.814697265625e-05
