subkernel,materialized_gate_ms,arm64_neon_ms,speedup_vs_arm64_gate,best_threads,passes_fixed_gate,correct,op_tree
linear_gemm_qwen_seq,0.192396,0.349100,0.551120,10,false,true,"pack_weight_k_nr -> microkernel_4x8 -> apply_scale_bias -> contiguous_writeback"
