shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,12,1,4.01761980028823,7.115453126607463,0.5646330217909493,0.000148773193359375
resnet_downsample,6,12,1,0.26048540021292865,0.5600874952506274,0.4650798356002697,2.6702880859375e-05
