op,shape,bits,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
linear,gemv_qwen_mlp,6,0.1970184449520376,0.17099532609184584,1.1521861413113368,0.00012969970703125
linear,gemm_qwen_seq,6,0.10503699175185627,0.2950739839838611,0.35596832473581,5.340576171875e-05
linear,output_projection_gemv,6,6.776171348368128,4.556356437711252,1.487190794004679,0.0001678466796875
linear,output_projection,6,20.973986118204063,8.39588889438245,2.498125735350954,8.7738037109375e-05
