op,shape,bits,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
linear,gemv_qwen_mlp,6,0.6321803666651249,1.5735416673123837,0.4017563562488255,0.00012969970703125
linear,gemm_qwen_seq,6,0.2545140062769254,4.073416658987601,0.062481702114946865,5.340576171875e-05
linear,output_projection_gemv,6,12.532597330088416,41.456583266456924,0.3023065661136794,0.0001678466796875
linear,output_projection,6,26.104874986534316,85.35340296414991,0.30584457186198977,8.7738037109375e-05
