subkernel,materialized_gate_ms,arm64_neon_ms,speedup_vs_arm64_gate,best_threads,passes_fixed_gate,correct,op_tree
resnet_conv3x3,3.935540,6.796958,0.579015,8,false,true,"make_indirect_window_tile_4xK -> microkernel_4x8 -> scale_bias -> nchw_strided_writeback"
