shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,12,4,3.8539208529982716,6.951775000197813,0.5543793999214025,0.000148773193359375
resnet_layer2_stride2_3x3,6,12,4,0.2862479246687144,0.9477739746216685,0.3020212965680753,7.62939453125e-05
resnet_layer3_stride2_3x3,6,12,4,0.22083749645389616,0.9328635525889695,0.23673075857772283,0.0001678466796875
resnet_layer4_stride2_3x3,6,12,4,0.1962260517757386,1.235913549317047,0.15877004656528854,0.0003814697265625
resnet_downsample,6,12,4,0.19874167046509683,2.9757958196569234,0.0667860574143859,1.9073486328125e-05
