shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,8,1,4.0006333496421576,7.431572943460196,0.5383292850758769,6.4849853515625e-05
resnet_layer2_stride2_3x3,6,8,1,0.4273312515579164,0.43476460268720984,0.9829025843333402,4.57763671875e-05
resnet_layer3_stride2_3x3,6,8,1,0.28005625354126096,0.3844624967314303,0.7284358186356386,9.1552734375e-05
resnet_layer4_stride2_3x3,6,8,1,0.23131039924919605,0.47505624825134873,0.4869116027852168,9.918212890625e-05
resnet_downsample,6,8,1,0.24469170020893216,0.39042294956743717,0.6267349306182805,1.9073486328125e-05
