shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,10,1,3.998104203492403,7.429574988782406,0.5381336361136361,6.4849853515625e-05
resnet_layer2_stride2_3x3,6,10,1,0.4236791981384158,0.45615420676767826,0.928806951361073,4.57763671875e-05
resnet_layer3_stride2_3x3,6,10,1,0.27885420713573694,0.37052498664706945,0.7525921791648283,9.1552734375e-05
resnet_layer4_stride2_3x3,6,10,1,0.22092910949140787,0.47459169290959835,0.4655140677599073,9.918212890625e-05
resnet_downsample,6,10,1,0.2555707935243845,0.3953667124733329,0.6464145449311758,1.9073486328125e-05
