shape,bits,dyop_threads,torch_threads,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
resnet_conv3x3,6,4,1,4.044825001619756,13.480716617777944,0.30004525102809215,0.000148773193359375
resnet_downsample,6,4,1,0.26025830302387476,3.2244208035990596,0.0807147450275031,0.0
