op,shape,bits,torch_materialized_ms,dyop_native_ms,speedup_vs_torch,max_abs_error
linear,gemv_qwen_mlp,6,0.19795833052032524,0.16850000247359276,1.1748268701144333,0.00012969970703125
linear,gemm_qwen_seq,6,0.09727778120173348,0.27384722812308204,0.3552264591774925,5.340576171875e-05
linear,output_projection_gemv,6,6.675300886854529,4.304282444839676,1.5508510355442457,0.0001678466796875
linear,output_projection,6,19.341824110597372,6.3526481131298675,3.0446868402203857,8.7738037109375e-05
