seed,dataset,method,bits_per_weight,float_accuracy,accuracy_delta,one_time_conversion_ms,incremental_bits_per_weight,incremental_payload_bytes,weight_count,bias_count,accuracy,float_agreement,logit_mae,weight_mae,weight_rmse,weight_max_error,runtime_ms,reconstruction_ms,payload_bits,metadata_bits,total_bytes,active_plane_fraction,primitive_weight_ops_per_sample,incremental_plane_ops_per_sample
19,digits,residual_binary,5,0.9866666666666667,-0.0022222222222222365,0.11970801278948784,1,296,2368,42,0.9844444444444445,0.9955555555555555,0.37234311392799446,0.01221474436059235,0.02324971783564954,0.28025664072002643,0.037797901313751936,0.02079200930893421,11840,1664,1688,1.0,11840,2368
19,digits,independent,6,0.9866666666666667,0.0,1.3145420234650373,6,1776,2368,42,0.9866666666666667,1.0,0.08260098328172358,0.004783077344864558,0.005755988063155864,0.07474662811482913,0.03736040089279413,1.3145420234650373,14208,1408,1952,1.0,2368,2368
19,digits,monna,6,0.9866666666666667,0.0,0.06958399899303913,1,296,2368,42,0.9866666666666667,0.9977777777777778,0.3900644573661234,0.010615771642954536,0.012314320659917864,0.024738779291510582,0.037393742240965366,0.02487492747604847,14208,1408,1952,0.3742398648648649,4431,1167
19,digits,residual_binary,6,0.9866666666666667,0.0,0.11970801278948784,1,296,2368,42,0.9866666666666667,1.0,0.28518688918795787,0.008848565538283027,0.019777309007911706,0.26822193457077415,0.03701039822772145,0.023667002096772194,14208,1728,1992,1.0,14208,2368
19,digits,independent,7,0.9866666666666667,0.0,1.2775410432368517,7,2072,2368,42,0.9866666666666667,1.0,0.040760850724902264,0.002569536118679856,0.003026301543874227,0.02904397479137988,0.03824580926448107,1.2775410432368517,16576,1408,2248,1.0,2368,2368
19,digits,monna,7,0.9866666666666667,0.0,0.06958399899303913,1,296,2368,42,0.9866666666666667,1.0,0.19851583155377273,0.005344387092623652,0.006173667201099847,0.012369389645755291,0.03809375921264291,0.026416964828968048,16576,1408,2248,0.39442567567567566,5604,1173
19,digits,residual_binary,7,0.9866666666666667,0.0,0.11970801278948784,1,296,2368,42,0.9866666666666667,1.0,0.2513920605954666,0.006740462899889913,0.017686070079369818,0.2592869790584317,0.03836874384433031,0.02966681495308876,16576,1792,2296,1.0,16576,2368
19,digits,independent,8,0.9866666666666667,0.0,1.262415898963809,8,2368,2368,42,0.9866666666666667,1.0,0.01840804003241098,0.0012870591591615428,0.00152075782512572,0.014704632215336022,0.037270854227244854,1.262415898963809,18944,1408,2544,1.0,2368,2368
19,digits,monna,8,0.9866666666666667,0.0,0.06958399899303913,1,296,2368,42,0.9866666666666667,1.0,0.09720613637156893,0.002670922547769953,0.0030867006633320438,0.0061846948228776455,0.03734375350177288,0.029499875381588936,18944,1408,2544,0.4099903474903475,6796,1192
19,digits,residual_binary,8,0.9866666666666667,0.0,0.11970801278948784,1,296,2368,42,0.9866666666666667,1.0,0.23352912674813908,0.005752707960334097,0.016346253444691608,0.25238681278628966,0.03734789788722992,0.02933293581008911,18944,1856,2600,1.0,18944,2368
31,moons,independent,1,0.958,-0.22799999999999998,0.014625024050474167,1,40,320,34,0.73,0.748,2.2018091033553966,0.22297536398633894,0.2705143178898742,0.8780647824169137,0.03684998955577612,0.014625024050474167,320,1184,188,1.0,320,320
31,moons,monna,1,0.958,-0.45799999999999996,0.07849978283047676,1,40,320,34,0.5,0.498,3.16750034134835,0.35971610009910365,0.4546295368237265,1.3823869228363037,0.03388545010238886,0.009375158697366714,320,1184,188,0.0,0,0
31,moons,residual_binary,1,0.958,-0.22799999999999998,0.1349998638033867,1,40,320,34,0.73,0.748,2.2018091033553966,0.22297536398633894,0.2705143178898742,0.8780647824169137,0.03537709126248956,0.012459000572562218,320,1184,188,1.0,320,320
31,moons,independent,2,0.958,-0.029999999999999916,1.5754590276628733,2,80,320,34,0.928,0.954,1.3760502872267075,0.13429969512695974,0.16586487708090755,0.6276505606210795,0.034064543433487415,1.5754590276628733,640,1184,228,1.0,320,320
31,moons,monna,2,0.958,-0.42799999999999994,0.07849978283047676,1,40,320,34,0.53,0.528,3.0718481394529205,0.2230082473182847,0.2712261264745676,0.6911934614181519,0.0335187534801662,0.015833182260394096,640,1184,228,0.246875,79,79
31,moons,residual_binary,2,0.958,-0.02199999999999991,0.1349998638033867,1,40,320,34,0.936,0.962,0.9751006245761458,0.11747750274420135,0.1499867542019278,0.5624977387487888,0.03731875913217664,0.012625008821487427,640,1280,240,1.0,640,320
31,moons,independent,3,0.958,-0.0040000000000000036,1.6301670111715794,3,120,320,34,0.954,0.984,0.5845653664067376,0.06333379131645991,0.07728944709753346,0.329566835131867,0.034133344888687134,1.6301670111715794,960,1184,268,1.0,320,320
31,moons,monna,3,0.958,-0.17199999999999993,0.07849978283047676,1,40,320,34,0.786,0.804,2.2119852516821874,0.1271423262940516,0.1499030733690327,0.3455967307090759,0.035118742380291224,0.017666956409811974,960,1184,268,0.2984375,191,112
31,moons,residual_binary,3,0.958,-0.025999999999999912,0.1349998638033867,1,40,320,34,0.932,0.958,0.933907148330933,0.06853438712558345,0.09225672491744241,0.424086759019358,0.03274164628237486,0.015042023733258247,960,1376,292,1.0,960,320
31,moons,independent,4,0.958,-0.0020000000000000018,1.8009589985013008,4,160,320,34,0.956,0.994,0.4100442806394926,0.031527971942649856,0.037285631171682536,0.11049871275349255,0.045114592649042606,1.8009589985013008,1280,1184,308,1.0,320,320
31,moons,monna,4,0.958,-0.03399999999999992,0.07849978283047676,1,40,320,34,0.924,0.954,1.3831718931691803,0.06526446500101883,0.07658704571635729,0.17279836535453796,0.04760000156238675,0.022792024537920952,1280,1184,308,0.35,336,145
31,moons,residual_binary,4,0.958,-0.0040000000000000036,0.1349998638033867,1,40,320,34,0.954,0.988,0.4527303049108108,0.041279115984724814,0.061679892990495026,0.35707928990628635,0.0344708445481956,0.01987488940358162,1280,1472,344,1.0,1280,320
31,moons,independent,5,0.958,-0.0020000000000000018,1.4702919870615005,5,200,320,34,0.956,0.998,0.14963565184416866,0.014806822034577402,0.018597169197853574,0.11862985196657838,0.033608346711844206,1.4702919870615005,1600,1184,348,1.0,320,320
31,moons,monna,5,0.958,-0.0020000000000000018,0.07849978283047676,1,40,320,34,0.956,0.998,0.6255580336262697,0.03270223382169206,0.03842471626736095,0.08639918267726898,0.03439789870753884,0.023124972358345985,1600,1184,348,0.38125,488,152
